id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
775,yes,adult,527972,38.0,56.0,14.0,cool,normal,normal_pink,less_3_sec,alert,hypermotile,moderate,slight,none,,absent,normal,48.0,7.0,,,1,no,0,0,0,no
776,no,adult,527810,36.9,70.0,32.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,none,significant,none,,normal,normal,43.0,6.6,cloudy,3.9,1,yes,3205,0,0,yes
777,yes,adult,531273,38.9,,44.0,cool,,bright_red,,mild_pain,hypomotile,slight,slight,less_1_liter,4.0,decreased,normal,44.0,8.5,serosanguious,,0,yes,7285,0,0,yes
778,no,adult,528201,38.2,80.0,26.0,cool,normal,normal_pink,less_3_sec,severe_pain,hypomotile,none,,,,normal,,,7.8,,,1,no,0,0,0,no
779,no,adult,531329,38.0,52.0,,warm,normal,bright_pink,less_3_sec,alert,normal,none,none,none,,increased,distend_large,,6.5,clear,,1,no,3111,0,0,no
780,no,adult,5296144,38.1,143.0,78.0,,reduced,pale_cyanotic,more_3_sec,alert,,none,none,none,,absent,,54.0,6.1,serosanguious,,0,yes,2115,0,0,yes
781,no,adult,535073,36.7,50.0,14.0,cold,,pale_pink,,,,,,,,,,,,,,1,no,6150,0,0,no
782,no,adult,530550,38.5,52.0,,,,normal_pink,less_3_sec,depressed,hypomotile,none,slight,none,2.0,normal,,34.0,80.4,,,1,yes,3111,0,0,no
783,no,adult,534013,38.5,42.0,12.0,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,more_1_liter,5.0,,distend_small,42.0,7.5,,,1,no,3111,0,0,no
784,yes,adult,528499,36.8,68.0,,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,less_1_liter,,absent,distend_large,47.0,6.6,,,0,yes,3206,0,0,no
785,no,young,535167,38.4,40.0,,cool,normal,bright_pink,less_3_sec,severe_pain,hypermotile,none,none,none,,increased,distend_large,48.0,66.0,clear,1.0,1,yes,2183,0,0,no
786,no,young,530131,36.6,44.0,34.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,,,decreased,firm,43.0,6.5,,,1,no,0,0,0,no
787,no,adult,530593,38.8,42.0,20.0,warm,normal,bright_red,less_3_sec,depressed,hypermotile,severe,none,none,,normal,other,49.0,80.8,cloudy,,1,yes,674,0,0,no
788,no,adult,535209,,39.0,,cool,normal,pale_cyanotic,more_3_sec,,hypomotile,none,none,none,,decreased,normal,42.0,17.5,,,1,yes,2208,0,0,no
789,yes,adult,729215,38.5,52.0,10.0,normal,,bright_red,more_3_sec,depressed,hypermotile,none,slight,none,,,,43.0,58.0,cloudy,,1,yes,2208,0,0,no
790,no,adult,528918,38.3,90.0,,cool,reduced,pale_pink,more_3_sec,extreme_pain,hypomotile,slight,slight,none,,,distend_large,56.0,6.0,serosanguious,1.0,1,yes,3111,0,0,no
791,yes,adult,528212,38.5,62.0,20.0,warm,,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,none,,normal,other,36.0,6.7,cloudy,,1,no,0,0,0,no
792,no,adult,529377,36.5,44.0,12.0,,,,,alert,,slight,,,,,,31.7,7.2,,,1,no,0,0,0,no
793,yes,adult,534603,38.3,60.0,20.0,warm,normal,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,6.5,normal,distend_small,,78.0,cloudy,2.0,0,yes,2208,0,0,no
794,yes,adult,529768,37.4,94.0,32.0,cool,,pale_cyanotic,less_3_sec,depressed,,severe,significant,more_1_liter,2.7,,distend_small,54.0,6.8,clear,,0,yes,3129,0,0,no
795,yes,adult,5290742,37.6,,36.0,normal,normal,normal_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,none,,,,45.0,5.1,clear,,0,no,2242,0,0,yes
796,yes,adult,528885,37.5,,20.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,less_1_liter,4.0,decreased,normal,65.0,58.6,serosanguious,,1,yes,4122,0,0,no
797,yes,adult,529907,,86.0,80.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,none,significant,more_1_liter,2.5,normal,,37.0,6.5,,,1,no,2126,0,0,no
798,yes,adult,528489,37.4,66.0,36.0,normal,normal,dark_cyanotic,more_3_sec,alert,hypomotile,slight,none,more_1_liter,5.5,absent,distend_small,59.3,7.5,cloudy,6.4,0,yes,2112,0,0,yes
799,no,adult,529508,,100.0,16.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,severe,,,,,distend_large,55.0,8.4,,,0,yes,3112,0,0,yes
800,no,adult,530127,38.2,56.0,28.0,normal,absent,,less_3_sec,mild_pain,hypomotile,severe,slight,none,4.0,absent,distend_small,43.0,8.6,,,0,yes,2315,0,0,yes
801,no,adult,533975,38.7,54.0,,cool,normal,normal_pink,less_3_sec,alert,hypomotile,none,,none,,normal,,44.0,80.9,clear,2.0,1,no,0,0,0,no
802,no,adult,528473,38.0,38.0,20.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.0,absent,distend_small,42.0,7.7,serosanguious,,0,yes,5262,0,0,yes
803,no,adult,530524,,46.0,30.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,,,,,normal,,42.0,6.0,,,1,yes,0,0,0,no
804,no,young,530492,36.6,142.0,16.0,cold,normal,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,,,,absent,,50.0,4.8,cloudy,2.9,0,yes,3365,0,0,yes
805,yes,adult,534150,38.3,80.0,20.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,none,none,none,,decreased,distend_large,50.0,60.0,cloudy,2.0,1,yes,2115,0,0,no
806,no,adult,5290547,38.6,48.0,,,,bright_red,less_3_sec,depressed,absent,,slight,,,,,,4.8,,,1,no,3111,0,0,no
807,yes,adult,2259347,38.5,50.0,80.0,normal,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,none,,,,decreased,firm,33.0,78.0,,,1,yes,3206,0,0,no
808,no,adult,529135,38.8,42.0,20.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,hypomotile,severe,slight,none,,,distend_large,45.0,7.5,,,1,yes,2071,0,0,no
809,yes,adult,528959,38.3,94.0,38.0,normal,normal,pale_pink,more_3_sec,,hypomotile,slight,slight,none,2.0,,,40.0,8.0,clear,,1,no,5073,0,0,no
810,no,adult,530024,37.0,40.0,18.0,cool,normal,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,,,decreased,distend_large,56.0,7.0,cloudy,7.0,0,yes,22451,0,0,yes
811,yes,adult,5297960,38.9,118.0,16.0,cool,,dark_cyanotic,,,hypomotile,slight,slight,none,,decreased,distend_large,50.0,5.0,clear,2.0,0,yes,7292,0,0,yes
812,no,adult,534738,38.3,48.0,26.0,cool,normal,bright_pink,less_3_sec,mild_pain,hypomotile,none,none,none,,absent,distend_large,32.0,65.0,clear,2.0,1,no,3111,0,0,no
813,yes,adult,529818,38.0,44.0,38.0,cool,normal,normal_pink,less_3_sec,alert,absent,moderate,slight,,,absent,,44.0,4.7,,,1,no,3111,0,0,no
814,no,adult,527286,,68.0,40.0,,,,more_3_sec,,,,,,,,,,,,,0,yes,3282,0,0,no
815,yes,adult,535392,38.8,60.0,34.0,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,none,slight,less_1_liter,2.0,normal,,53.0,62.0,,,1,yes,3111,0,0,no
816,yes,adult,528784,38.0,137.0,28.0,,,pale_cyanotic,,depressed,absent,severe,none,none,,absent,distend_small,47.0,5.6,,,1,yes,1882,0,0,no
817,yes,adult,535149,36.6,70.0,20.0,,,,less_3_sec,depressed,hypomotile,,,none,,absent,,31.0,70.0,,,1,yes,2208,0,0,no
818,no,adult,533954,38.1,46.0,,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,,,,,absent,distend_large,46.0,57.5,,,1,no,0,0,0,no
819,yes,adult,534920,39.5,62.0,,warm,normal,pale_pink,less_3_sec,depressed,hypermotile,none,none,none,,normal,,31.0,65.0,cloudy,4.0,0,yes,2208,0,0,no
820,no,young,535154,37.9,48.0,20.0,normal,normal,bright_red,less_3_sec,severe_pain,hypomotile,slight,slight,more_1_liter,2.0,absent,distend_small,45.0,59.0,,,1,yes,4206,0,0,no
821,yes,adult,529440,38.7,96.0,31.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,severe,none,less_1_liter,3.0,,,45.0,6.0,clear,,1,yes,3111,0,0,no
822,yes,adult,530028,36.8,40.0,12.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypermotile,slight,none,none,,decreased,other,39.0,7.0,,,1,no,3111,0,0,no
823,no,adult,529108,37.4,64.0,40.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,moderate,none,none,,normal,distend_small,63.0,5.1,,,1,yes,0,0,0,no
824,no,adult,534757,36.9,40.0,,,normal,,less_3_sec,,hypomotile,none,,,,absent,normal,47.0,6.5,clear,,1,yes,4205,0,0,no
825,no,adult,528920,,40.0,,,,,,,hypomotile,,none,none,,,distend_large,31.7,5.0,,,1,yes,3111,0,0,no
826,no,adult,530215,38.2,40.0,22.0,cool,normal,normal_pink,less_3_sec,mild_pain,,,slight,none,,normal,,42.0,6.7,,,1,no,3111,0,0,no
827,no,adult,528686,39.2,139.0,,cool,normal,normal_pink,,depressed,hypomotile,none,,,,normal,distend_small,37.0,7.2,cloudy,,1,no,0,0,0,yes
828,no,adult,528496,37.8,80.0,20.0,cool,reduced,,more_3_sec,severe_pain,absent,moderate,slight,none,,increased,distend_large,58.0,5.0,serosanguious,2.0,0,yes,3205,0,0,yes
829,yes,adult,527861,37.5,39.0,32.0,cool,reduced,bright_pink,less_3_sec,mild_pain,absent,slight,,,,absent,other,58.0,8.4,,,1,yes,3112,0,0,yes
830,no,adult,529686,38.9,54.0,36.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,,less_1_liter,,normal,distend_small,35.0,6.1,,,1,no,3124,0,0,no
831,yes,adult,534406,37.3,40.0,20.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,none,,,,normal,,35.0,7.5,,,0,yes,3112,0,0,no
832,no,adult,528991,38.6,54.0,10.0,cool,reduced,pale_cyanotic,less_3_sec,,absent,,,,,,,47.0,7.7,clear,,1,yes,3111,0,0,no
833,no,adult,5297806,36.5,70.0,,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,none,,,,normal,,38.0,8.0,cloudy,,1,no,0,0,0,no
834,yes,adult,527721,,130.0,,cool,reduced,pale_pink,less_3_sec,severe_pain,normal,severe,slight,more_1_liter,,absent,distend_small,60.0,6.0,serosanguious,,0,yes,4205,0,0,no
835,yes,adult,528750,37.7,133.0,46.0,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,less_1_liter,2.0,absent,distend_large,70.9,66.7,serosanguious,3.0,1,yes,8262,0,0,no
836,yes,adult,529041,37.5,56.0,16.0,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,none,none,none,,decreased,distend_small,43.0,5.5,cloudy,3.3,0,no,2287,0,0,yes
837,no,adult,5296933,38.8,134.0,30.0,normal,_RARE_,pale_cyanotic,less_3_sec,alert,normal,slight,,none,,,,,,,,0,no,0,0,0,no
838,no,adult,5288782,38.0,142.0,44.0,warm,normal,bright_red,less_3_sec,,hypomotile,none,none,none,,decreased,distend_large,41.0,5.0,,,1,yes,3111,0,0,no
839,no,adult,530646,38.5,134.0,60.0,cool,,pale_pink,less_3_sec,depressed,absent,moderate,slight,none,,decreased,distend_small,40.0,7.0,cloudy,1.0,1,yes,2208,0,0,yes
840,no,adult,530273,36.5,80.0,,cool,,bright_red,more_3_sec,,absent,severe,none,none,,normal,distend_small,53.0,54.0,clear,,1,yes,29893,0,0,no
841,no,adult,5297918,37.4,68.0,34.0,cool,absent,bright_red,less_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,7.0,absent,distend_large,41.0,5.5,,,1,yes,2208,0,0,no
842,yes,adult,529650,36.7,60.0,36.0,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,,more_1_liter,2.0,absent,distend_large,,8.5,,,0,yes,2111,0,0,no
843,yes,adult,533886,38.8,82.0,40.0,normal,normal,pale_pink,more_3_sec,,hypomotile,slight,,,,normal,other,47.0,68.0,,,1,no,0,0,0,no
844,yes,adult,535146,,60.0,24.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,none,,absent,distend_large,41.0,64.0,,,1,yes,3205,0,0,no
845,no,adult,528640,38.4,88.0,46.0,,,,less_3_sec,alert,,,none,none,,,,55.0,7.0,,,1,yes,3112,0,0,no
846,no,adult,529743,37.5,39.0,30.0,normal,normal,pale_pink,less_3_sec,severe_pain,hypomotile,slight,none,none,,normal,firm,34.0,6.6,,,1,yes,5223,0,0,no
847,yes,adult,5297605,,48.0,,cool,,dark_cyanotic,more_3_sec,extreme_pain,absent,slight,slight,more_1_liter,,absent,normal,56.0,4.9,serosanguious,2.2,0,yes,4550,0,0,yes
848,yes,adult,5298913,37.0,66.0,12.0,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,severe,,,,absent,distend_large,47.0,7.0,,,1,yes,3111,0,0,no
849,no,adult,527542,,90.0,20.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,none,none,,absent,distend_large,62.0,7.0,serosanguious,,0,yes,3206,0,0,yes
850,no,adult,5298778,38.7,66.0,14.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypermotile,moderate,none,more_1_liter,2.0,normal,distend_large,42.0,7.6,,,1,yes,2205,0,0,no
851,yes,adult,534916,,88.0,10.0,warm,reduced,pale_cyanotic,,extreme_pain,absent,moderate,,none,,absent,distend_large,45.0,67.0,cloudy,2.6,0,yes,3205,0,0,no
852,yes,adult,530012,,,,cool,normal,pale_pink,more_3_sec,extreme_pain,hypomotile,slight,,less_1_liter,,absent,distend_small,48.0,7.5,serosanguious,1.0,0,yes,3205,0,0,no
853,yes,adult,530013,,128.0,32.0,cool,reduced,bright_red,more_3_sec,,absent,moderate,none,none,,absent,distend_large,66.0,5.0,,,0,yes,3124,0,0,no
854,yes,adult,527150,,72.0,32.0,cold,,,more_3_sec,severe_pain,absent,severe,slight,none,,normal,distend_large,50.0,7.5,clear,,0,yes,3206,0,0,yes
855,yes,adult,530192,37.3,44.0,54.0,normal,reduced,pale_pink,less_3_sec,extreme_pain,hypermotile,none,slight,less_1_liter,5.0,,,48.0,7.2,,,1,yes,5770,0,0,no
856,no,young,530577,37.2,52.0,18.0,,,,more_3_sec,,,,,,,decreased,distend_large,46.0,7.4,,,1,yes,2119,0,0,no
857,no,adult,528275,37.0,98.0,30.0,normal,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,less_1_liter,7.0,absent,distend_small,62.0,6.7,serosanguious,,1,yes,2205,0,0,no
858,no,adult,530079,,,,cool,,,less_3_sec,extreme_pain,absent,none,slight,none,,absent,distend_large,50.0,6.7,,,0,yes,3206,0,0,no
859,yes,adult,534034,38.5,68.0,,warm,,bright_red,less_3_sec,mild_pain,normal,,significant,none,,decreased,,38.0,51.0,,,1,no,0,0,0,no
860,yes,adult,533886,39.6,52.0,30.0,normal,,bright_red,more_3_sec,,hypermotile,,slight,,,,distend_small,55.0,6.1,cloudy,2.0,0,no,6019,0,0,no
861,yes,adult,5291285,37.5,139.0,80.0,cold,,,more_3_sec,,absent,,slight,,,absent,distend_large,57.0,8.3,,,1,yes,2206,0,0,no
862,yes,adult,534216,,38.0,10.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,59.0,80.0,serosanguious,2.0,0,yes,2253,0,0,no
863,yes,young,5291306,,52.0,40.0,,,,less_3_sec,,absent,none,,,,,,40.0,8.7,,,1,yes,1905,0,0,yes
864,yes,adult,534711,,74.0,30.0,normal,normal,normal_pink,less_3_sec,severe_pain,hypomotile,severe,none,less_1_liter,,absent,distend_small,38.0,55.0,,1.0,1,yes,3111,0,0,no
865,yes,adult,528155,38.4,48.0,31.0,normal,normal,pale_pink,less_3_sec,extreme_pain,hypomotile,none,slight,none,,normal,other,56.0,7.5,cloudy,1.0,1,yes,0,0,0,yes
866,yes,adult,534195,38.6,48.0,16.0,warm,normal,,more_3_sec,alert,hypermotile,,none,,,,,31.0,61.0,,,1,no,0,0,0,no
867,yes,adult,529122,37.4,40.0,,warm,normal,normal_pink,less_3_sec,extreme_pain,hypomotile,slight,none,none,,decreased,,,7.0,,,1,yes,7112,0,0,no
868,yes,adult,528473,38.5,48.0,20.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,,,decreased,distend_large,31.0,7.1,,,1,no,0,0,0,no
869,yes,adult,5291207,38.6,48.0,14.0,,,bright_pink,,alert,hypermotile,,,,,,,35.0,6.4,,,1,no,2305,0,0,yes
870,yes,adult,535244,38.4,40.0,,cool,normal,pale_pink,less_3_sec,alert,normal,none,none,none,,normal,other,44.0,7.8,,,1,yes,4114,0,0,no
871,yes,adult,528601,,134.0,58.0,,,normal_pink,less_3_sec,extreme_pain,hypomotile,,,,,normal,,31.6,,,,1,no,5119,0,0,no
872,no,adult,530547,,56.0,30.0,,,bright_red,less_3_sec,mild_pain,,,none,more_1_liter,4.4,,,,6.8,,,1,no,2166,0,0,no
873,yes,adult,5289865,36.8,80.0,32.0,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,slight,significant,more_1_liter,,decreased,distend_large,50.0,7.1,serosanguious,,0,no,1510,0,0,no
874,no,adult,528471,,80.0,20.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,none,,,absent,distend_small,43.0,6.6,cloudy,1.0,0,yes,4205,0,0,yes
875,yes,adult,534911,37.6,48.0,38.0,,normal,,less_3_sec,,,,,,,normal,normal,40.0,5.0,serosanguious,1.0,1,yes,2208,0,0,yes
876,yes,adult,533792,,80.0,,,reduced,,,extreme_pain,hypomotile,severe,none,,,decreased,distend_large,35.0,65.0,clear,2.0,0,yes,3206,0,0,no
877,no,adult,535409,38.0,48.0,30.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,slight,,,,normal,,36.0,61.0,,,1,no,3111,0,0,no
878,no,adult,535369,37.7,39.0,15.0,,,normal_pink,less_3_sec,,hypermotile,,,,,,,37.0,64.0,,,1,no,0,0,0,no
879,no,adult,528901,,60.0,,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,,,normal,,37.0,5.1,clear,,1,no,3252,0,0,yes
880,yes,adult,528142,36.9,40.0,24.0,,,normal_pink,less_3_sec,,,none,slight,none,,,normal,44.0,7.2,cloudy,2.3,1,yes,5542,0,0,yes
881,yes,adult,527911,,80.0,30.0,,reduced,pale_cyanotic,more_3_sec,alert,hypomotile,severe,,less_1_liter,7.0,decreased,distend_small,57.0,75.0,serosanguious,,1,yes,4205,0,0,no
882,yes,adult,534612,38.3,39.0,,,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,severe,none,none,,,distend_large,37.0,60.0,cloudy,2.0,1,yes,3999,0,0,no
883,no,adult,5277082,,70.0,,cold,reduced,bright_pink,more_3_sec,mild_pain,hypomotile,moderate,slight,none,,absent,distend_small,31.9,,,,0,yes,3206,0,0,no
884,yes,adult,528584,,90.0,32.0,cool,reduced,pale_pink,more_3_sec,severe_pain,absent,slight,slight,less_1_liter,,absent,,52.0,7.3,serosanguious,3.6,0,yes,8641,0,0,yes
885,yes,adult,530025,38.0,70.0,,cool,reduced,bright_red,less_3_sec,severe_pain,hypermotile,severe,none,none,,absent,distend_small,41.0,5.6,cloudy,2.0,0,yes,3181,0,0,yes
886,no,adult,533874,38.4,135.0,,cold,reduced,bright_red,more_3_sec,severe_pain,absent,none,none,more_1_liter,4.0,,other,53.0,53.0,serosanguious,2.0,0,yes,3205,0,0,no
887,yes,adult,5276616,38.4,52.0,,,,,less_3_sec,depressed,,,,,,,,31.0,59.0,,1.0,0,no,4849,0,0,no
888,yes,young,5290527,36.8,39.0,36.0,cool,,bright_red,less_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,5.0,,distend_small,62.0,7.9,,,0,yes,7112,0,0,no
889,yes,adult,528638,38.1,44.0,10.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,,,,normal,firm,45.0,6.0,clear,,1,no,0,0,0,no
890,yes,adult,532457,,52.0,40.0,cold,normal,normal_pink,less_3_sec,alert,hypomotile,none,,,,decreased,,34.0,66.0,,,1,no,0,0,0,no
891,yes,adult,534635,,39.0,,,,pale_cyanotic,less_3_sec,extreme_pain,absent,severe,,,,,distend_large,,5.3,,,0,yes,3205,0,0,yes
892,yes,adult,5265022,38.0,48.0,34.0,cool,,pale_cyanotic,less_3_sec,,hypomotile,,slight,none,,,normal,44.0,7.4,,,1,yes,2434,0,0,no
893,yes,adult,534485,38.5,44.0,12.0,,normal,,less_3_sec,,hypomotile,,none,none,,,,40.0,66.0,clear,1.0,1,no,2477,0,0,no
894,yes,adult,528496,38.1,92.0,50.0,warm,normal,dark_cyanotic,less_3_sec,alert,absent,,slight,none,,absent,distend_large,40.0,6.1,,,1,yes,2271,0,0,yes
895,no,adult,5292453,38.5,140.0,40.0,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,none,,,,normal,,37.0,7.7,,,1,no,3111,0,0,no
896,no,adult,534472,36.7,48.0,44.0,normal,normal,,more_3_sec,mild_pain,hypomotile,none,none,none,,decreased,firm,70.5,5.3,cloudy,6.0,1,yes,2206,0,0,no
897,no,adult,530378,38.8,80.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,,more_1_liter,,,distend_large,58.0,6.2,,,1,yes,2139,0,0,no
898,no,adult,5279300,37.7,40.0,30.0,cool,,normal_pink,_RARE_,mild_pain,normal,slight,slight,none,,increased,other,37.0,56.5,clear,,1,no,2223,0,0,no
899,no,adult,534243,37.4,88.0,10.0,cool,,pale_pink,more_3_sec,extreme_pain,hypomotile,none,,,,,,55.0,68.0,serosanguious,1.0,1,yes,3206,0,0,no
900,no,adult,530497,38.7,64.0,26.0,,,pale_pink,less_3_sec,,,,slight,none,,,,63.0,7.2,,,1,no,0,0,0,no
901,yes,adult,528035,,38.0,12.0,cold,reduced,pale_cyanotic,more_3_sec,,absent,moderate,slight,less_1_liter,,absent,distend_large,60.0,6.0,serosanguious,3.6,1,yes,2208,0,0,yes
902,no,adult,530277,37.4,80.0,24.0,,,,more_3_sec,depressed,,,,,,,,50.0,5.0,serosanguious,3.8,0,yes,2116,0,0,yes
903,yes,adult,5282563,36.5,,81.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,moderate,significant,none,7.0,decreased,distend_large,51.0,6.5,serosanguious,3.8,0,yes,1649,0,0,yes
904,no,adult,529692,38.0,96.0,30.0,cool,normal,,less_3_sec,alert,hypomotile,none,slight,none,,normal,distend_large,49.0,6.5,cloudy,3.9,1,yes,1591,0,0,yes
905,no,adult,530262,38.1,64.0,,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,,,normal,firm,36.0,6.5,clear,,1,yes,3111,0,0,yes
906,no,adult,529600,38.5,60.0,,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,,decreased,distend_large,36.0,6.0,serosanguious,2.6,0,yes,2262,0,0,yes
907,yes,adult,530241,,48.0,28.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,2.0,absent,distend_large,37.0,61.0,,,1,yes,3186,0,0,no
908,no,adult,530028,38.0,62.0,40.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,none,slight,,5.0,,distend_small,57.0,6.5,serosanguious,,0,yes,4205,0,0,no
909,yes,adult,528579,,52.0,40.0,cold,reduced,bright_red,less_3_sec,mild_pain,absent,slight,slight,none,2.0,normal,distend_small,38.2,66.0,,,1,yes,7314,0,0,no
910,no,adult,534405,38.2,80.0,10.0,,,normal_pink,less_3_sec,severe_pain,hypermotile,,,,,,,,,,,0,no,0,0,0,no
911,yes,adult,535414,39.1,38.0,68.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,hypomotile,moderate,,,,decreased,,46.0,57.0,cloudy,2.0,0,yes,2206,0,0,no
912,yes,adult,528491,36.9,135.0,26.0,cool,reduced,,,,normal,none,,,,,,42.0,8.5,cloudy,5.1,0,yes,3112,0,0,yes
913,no,adult,528263,36.6,,24.0,cool,normal,pale_cyanotic,less_3_sec,severe_pain,absent,moderate,,,,absent,distend_large,56.0,7.5,,,0,yes,3206,0,0,no
914,no,adult,529763,,39.0,,normal,reduced,normal_pink,less_3_sec,depressed,absent,moderate,significant,,,absent,distend_large,43.0,5.5,,,1,yes,27392,0,0,no
915,yes,adult,535178,38.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,normal,slight,slight,none,,,other,39.0,6.2,clear,4.9,1,no,2208,0,0,yes
916,no,adult,535004,39.2,48.0,12.0,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,,,,,normal,,37.0,80.0,,,1,no,0,0,0,no
917,yes,adult,530529,36.8,48.0,16.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,none,none,,absent,distend_large,48.0,7.0,,,1,yes,2111,0,0,no
918,no,adult,535410,38.6,60.0,14.0,cool,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,none,significant,none,,decreased,other,52.0,79.0,clear,2.0,0,yes,2206,0,0,no
919,no,adult,529104,39.5,52.0,30.0,cold,normal,normal_pink,less_3_sec,mild_pain,hypermotile,,none,,,decreased,,39.0,6.5,,,1,no,0,0,0,no
920,yes,young,533313,39.6,62.0,28.0,normal,reduced,normal_pink,less_3_sec,alert,hypomotile,none,none,none,,,,37.0,62.0,serosanguious,,1,no,0,0,0,no
921,no,adult,5291517,37.2,42.0,40.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,6.5,decreased,distend_small,46.0,7.7,clear,,1,yes,5672,0,0,no
922,no,adult,528472,38.2,66.0,26.0,cool,normal,pale_cyanotic,less_3_sec,mild_pain,absent,slight,slight,less_1_liter,2.0,normal,distend_small,43.0,7.6,cloudy,1.5,0,yes,2982,0,0,yes
923,yes,adult,530030,36.9,,,warm,,pale_cyanotic,,severe_pain,hypomotile,severe,slight,none,,absent,other,40.0,7.7,,,0,no,2275,0,0,no
924,yes,adult,527928,36.8,39.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,severe,slight,none,,absent,distend_large,37.0,6.9,serosanguious,3.8,1,yes,5298,0,0,yes
925,no,adult,5297918,38.5,62.0,36.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,significant,none,7.0,absent,,47.0,61.0,clear,1.0,1,yes,0,0,0,no
926,no,adult,529989,37.6,48.0,22.0,normal,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,none,none,none,,absent,distend_large,34.0,7.0,,,1,yes,28085,0,0,no
927,yes,young,5294482,38.1,141.0,38.0,cool,reduced,bright_pink,less_3_sec,alert,hypomotile,slight,none,more_1_liter,7.0,absent,normal,59.0,6.7,serosanguious,1.0,1,yes,2206,0,0,yes
928,yes,adult,535146,36.7,50.0,10.0,,,,less_3_sec,severe_pain,absent,moderate,slight,none,,absent,distend_large,33.0,65.0,,,1,yes,2208,0,0,no
