id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
839,no,adult,530646,38.5,134,60,cool,,pale_pink,less_3_sec,depressed,absent,moderate,slight,none,,decreased,distend_small,40,7,cloudy,1,1,yes,2208,0,0,yes
840,no,adult,530273,36.5,80,,cool,,bright_red,more_3_sec,,absent,severe,none,none,,normal,distend_small,53,54,clear,,1,yes,29893,0,0,no
841,no,adult,5297918,37.4,68,34,cool,absent,bright_red,less_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,7,absent,distend_large,41,5.5,,,1,yes,2208,0,0,no
842,yes,adult,529650,36.7,60,36,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,,more_1_liter,2,absent,distend_large,,8.5,,,0,yes,2111,0,0,no
843,yes,adult,533886,38.8,82,40,normal,normal,pale_pink,more_3_sec,,hypomotile,slight,,,,normal,other,47,68,,,1,no,0,0,0,no
844,yes,adult,535146,,60,24,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,none,,absent,distend_large,41,64,,,1,yes,3205,0,0,no
845,no,adult,528640,38.4,88,46,,,,less_3_sec,alert,,,none,none,,,,55,7,,,1,yes,3112,0,0,no
846,no,adult,529743,37.5,39,30,normal,normal,pale_pink,less_3_sec,severe_pain,hypomotile,slight,none,none,,normal,firm,34,6.6,,,1,yes,5223,0,0,no
847,yes,adult,5297605,,48,,cool,,dark_cyanotic,more_3_sec,extreme_pain,absent,slight,slight,more_1_liter,,absent,normal,56,4.9,serosanguious,2.2,0,yes,4550,0,0,yes
848,yes,adult,5298913,37,66,12,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,severe,,,,absent,distend_large,47,7,,,1,yes,3111,0,0,no
849,no,adult,527542,,90,20,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,none,none,,absent,distend_large,62,7,serosanguious,,0,yes,3206,0,0,yes
850,no,adult,5298778,38.7,66,14,cool,reduced,pale_pink,less_3_sec,mild_pain,hypermotile,moderate,none,more_1_liter,2,normal,distend_large,42,7.6,,,1,yes,2205,0,0,no
851,yes,adult,534916,,88,10,warm,reduced,pale_cyanotic,,extreme_pain,absent,moderate,,none,,absent,distend_large,45,67,cloudy,2.6,0,yes,3205,0,0,no
852,yes,adult,530012,,,,cool,normal,pale_pink,more_3_sec,extreme_pain,hypomotile,slight,,less_1_liter,,absent,distend_small,48,7.5,serosanguious,1,0,yes,3205,0,0,no
853,yes,adult,530013,,128,32,cool,reduced,bright_red,more_3_sec,,absent,moderate,none,none,,absent,distend_large,66,5,,,0,yes,3124,0,0,no
854,yes,adult,527150,,72,32,cold,,,more_3_sec,severe_pain,absent,severe,slight,none,,normal,distend_large,50,7.5,clear,,0,yes,3206,0,0,yes
855,yes,adult,530192,37.3,44,54,normal,reduced,pale_pink,less_3_sec,extreme_pain,hypermotile,none,slight,less_1_liter,5,,,48,7.2,,,1,yes,5770,0,0,no
856,no,young,530577,37.2,52,18,,,,more_3_sec,,,,,,,decreased,distend_large,46,7.4,,,1,yes,2119,0,0,no
857,no,adult,528275,37,98,30,normal,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,less_1_liter,7,absent,distend_small,62,6.7,serosanguious,,1,yes,2205,0,0,no
858,no,adult,530079,,,,cool,,,less_3_sec,extreme_pain,absent,none,slight,none,,absent,distend_large,50,6.7,,,0,yes,3206,0,0,no
859,yes,adult,534034,38.5,68,,warm,,bright_red,less_3_sec,mild_pain,normal,,significant,none,,decreased,,38,51,,,1,no,0,0,0,no
860,yes,adult,533886,39.6,52,30,normal,,bright_red,more_3_sec,,hypermotile,,slight,,,,distend_small,55,6.1,cloudy,2,0,no,6019,0,0,no
861,yes,adult,5291285,37.5,139,80,cold,,,more_3_sec,,absent,,slight,,,absent,distend_large,57,8.3,,,1,yes,2206,0,0,no
862,yes,adult,534216,,38,10,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2,absent,distend_small,59,80,serosanguious,2,0,yes,2253,0,0,no
863,yes,young,5291306,,52,40,,,,less_3_sec,,absent,none,,,,,,40,8.7,,,1,yes,1905,0,0,yes
864,yes,adult,534711,,74,30,normal,normal,normal_pink,less_3_sec,severe_pain,hypomotile,severe,none,less_1_liter,,absent,distend_small,38,55,,1,1,yes,3111,0,0,no
865,yes,adult,528155,38.4,48,31,normal,normal,pale_pink,less_3_sec,extreme_pain,hypomotile,none,slight,none,,normal,other,56,7.5,cloudy,1,1,yes,0,0,0,yes
866,yes,adult,534195,38.6,48,16,warm,normal,,more_3_sec,alert,hypermotile,,none,,,,,31,61,,,1,no,0,0,0,no
867,yes,adult,529122,37.4,40,,warm,normal,normal_pink,less_3_sec,extreme_pain,hypomotile,slight,none,none,,decreased,,,7,,,1,yes,7112,0,0,no
868,yes,adult,528473,38.5,48,20,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,,,decreased,distend_large,31,7.1,,,1,no,0,0,0,no
869,yes,adult,5291207,38.6,48,14,,,bright_pink,,alert,hypermotile,,,,,,,35,6.4,,,1,no,2305,0,0,yes
870,yes,adult,535244,38.4,40,,cool,normal,pale_pink,less_3_sec,alert,normal,none,none,none,,normal,other,44,7.8,,,1,yes,4114,0,0,no
871,yes,adult,528601,,134,58,,,normal_pink,less_3_sec,extreme_pain,hypomotile,,,,,normal,,31.6,,,,1,no,5119,0,0,no
872,no,adult,530547,,56,30,,,bright_red,less_3_sec,mild_pain,,,none,more_1_liter,4.4,,,,6.8,,,1,no,2166,0,0,no
873,yes,adult,5289865,36.8,80,32,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,slight,significant,more_1_liter,,decreased,distend_large,50,7.1,serosanguious,,0,no,1510,0,0,no
874,no,adult,528471,,80,20,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,none,,,absent,distend_small,43,6.6,cloudy,1,0,yes,4205,0,0,yes
875,yes,adult,534911,37.6,48,38,,normal,,less_3_sec,,,,,,,normal,normal,40,5,serosanguious,1,1,yes,2208,0,0,yes
876,yes,adult,533792,,80,,,reduced,,,extreme_pain,hypomotile,severe,none,,,decreased,distend_large,35,65,clear,2,0,yes,3206,0,0,no
877,no,adult,535409,38,48,30,normal,normal,normal_pink,less_3_sec,alert,hypermotile,slight,,,,normal,,36,61,,,1,no,3111,0,0,no
878,no,adult,535369,37.7,39,15,,,normal_pink,less_3_sec,,hypermotile,,,,,,,37,64,,,1,no,0,0,0,no
879,no,adult,528901,,60,,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,,,normal,,37,5.1,clear,,1,no,3252,0,0,yes
880,yes,adult,528142,36.9,40,24,,,normal_pink,less_3_sec,,,none,slight,none,,,normal,44,7.2,cloudy,2.3,1,yes,5542,0,0,yes
881,yes,adult,527911,,80,30,,reduced,pale_cyanotic,more_3_sec,alert,hypomotile,severe,,less_1_liter,7,decreased,distend_small,57,75,serosanguious,,1,yes,4205,0,0,no
882,yes,adult,534612,38.3,39,,,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,severe,none,none,,,distend_large,37,60,cloudy,2,1,yes,3999,0,0,no
883,no,adult,5277082,,70,,cold,reduced,bright_pink,more_3_sec,mild_pain,hypomotile,moderate,slight,none,,absent,distend_small,31.9,,,,0,yes,3206,0,0,no
884,yes,adult,528584,,90,32,cool,reduced,pale_pink,more_3_sec,severe_pain,absent,slight,slight,less_1_liter,,absent,,52,7.3,serosanguious,3.6,0,yes,8641,0,0,yes
885,yes,adult,530025,38,70,,cool,reduced,bright_red,less_3_sec,severe_pain,hypermotile,severe,none,none,,absent,distend_small,41,5.6,cloudy,2,0,yes,3181,0,0,yes
886,no,adult,533874,38.4,135,,cold,reduced,bright_red,more_3_sec,severe_pain,absent,none,none,more_1_liter,4,,other,53,53,serosanguious,2,0,yes,3205,0,0,no
887,yes,adult,5276616,38.4,52,,,,,less_3_sec,depressed,,,,,,,,31,59,,1,0,no,4849,0,0,no
888,yes,young,5290527,36.8,39,36,cool,,bright_red,less_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,5,,distend_small,62,7.9,,,0,yes,7112,0,0,no
889,yes,adult,528638,38.1,44,10,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,,,,normal,firm,45,6,clear,,1,no,0,0,0,no
890,yes,adult,532457,,52,40,cold,normal,normal_pink,less_3_sec,alert,hypomotile,none,,,,decreased,,34,66,,,1,no,0,0,0,no
891,yes,adult,534635,,39,,,,pale_cyanotic,less_3_sec,extreme_pain,absent,severe,,,,,distend_large,,5.3,,,0,yes,3205,0,0,yes
892,yes,adult,5265022,38,48,34,cool,,pale_cyanotic,less_3_sec,,hypomotile,,slight,none,,,normal,44,7.4,,,1,yes,2434,0,0,no
893,yes,adult,534485,38.5,44,12,,normal,,less_3_sec,,hypomotile,,none,none,,,,40,66,clear,1,1,no,2477,0,0,no
894,yes,adult,528496,38.1,92,50,warm,normal,dark_cyanotic,less_3_sec,alert,absent,,slight,none,,absent,distend_large,40,6.1,,,1,yes,2271,0,0,yes
895,no,adult,5292453,38.5,140,40,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,none,,,,normal,,37,7.7,,,1,no,3111,0,0,no
896,no,adult,534472,36.7,48,44,normal,normal,,more_3_sec,mild_pain,hypomotile,none,none,none,,decreased,firm,70.5,5.3,cloudy,6,1,yes,2206,0,0,no
897,no,adult,530378,38.8,80,36,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,,more_1_liter,,,distend_large,58,6.2,,,1,yes,2139,0,0,no
898,no,adult,5279300,37.7,40,30,cool,,normal_pink,_RARE_,mild_pain,normal,slight,slight,none,,increased,other,37,56.5,clear,,1,no,2223,0,0,no
899,no,adult,534243,37.4,88,10,cool,,pale_pink,more_3_sec,extreme_pain,hypomotile,none,,,,,,55,68,serosanguious,1,1,yes,3206,0,0,no
900,no,adult,530497,38.7,64,26,,,pale_pink,less_3_sec,,,,slight,none,,,,63,7.2,,,1,no,0,0,0,no
901,yes,adult,528035,,38,12,cold,reduced,pale_cyanotic,more_3_sec,,absent,moderate,slight,less_1_liter,,absent,distend_large,60,6,serosanguious,3.6,1,yes,2208,0,0,yes
902,no,adult,530277,37.4,80,24,,,,more_3_sec,depressed,,,,,,,,50,5,serosanguious,3.8,0,yes,2116,0,0,yes
903,yes,adult,5282563,36.5,,81,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,moderate,significant,none,7,decreased,distend_large,51,6.5,serosanguious,3.8,0,yes,1649,0,0,yes
904,no,adult,529692,38,96,30,cool,normal,,less_3_sec,alert,hypomotile,none,slight,none,,normal,distend_large,49,6.5,cloudy,3.9,1,yes,1591,0,0,yes
905,no,adult,530262,38.1,64,,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,,,normal,firm,36,6.5,clear,,1,yes,3111,0,0,yes
906,no,adult,529600,38.5,60,,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,,decreased,distend_large,36,6,serosanguious,2.6,0,yes,2262,0,0,yes
907,yes,adult,530241,,48,28,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,2,absent,distend_large,37,61,,,1,yes,3186,0,0,no
908,no,adult,530028,38,62,40,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,none,slight,,5,,distend_small,57,6.5,serosanguious,,0,yes,4205,0,0,no
909,yes,adult,528579,,52,40,cold,reduced,bright_red,less_3_sec,mild_pain,absent,slight,slight,none,2,normal,distend_small,38.2,66,,,1,yes,7314,0,0,no
910,no,adult,534405,38.2,80,10,,,normal_pink,less_3_sec,severe_pain,hypermotile,,,,,,,,,,,0,no,0,0,0,no
911,yes,adult,535414,39.1,38,68,cool,reduced,pale_cyanotic,less_3_sec,depressed,hypomotile,moderate,,,,decreased,,46,57,cloudy,2,0,yes,2206,0,0,no
912,yes,adult,528491,36.9,135,26,cool,reduced,,,,normal,none,,,,,,42,8.5,cloudy,5.1,0,yes,3112,0,0,yes
913,no,adult,528263,36.6,,24,cool,normal,pale_cyanotic,less_3_sec,severe_pain,absent,moderate,,,,absent,distend_large,56,7.5,,,0,yes,3206,0,0,no
914,no,adult,529763,,39,,normal,reduced,normal_pink,less_3_sec,depressed,absent,moderate,significant,,,absent,distend_large,43,5.5,,,1,yes,27392,0,0,no
915,yes,adult,535178,38.5,48,16,normal,normal,normal_pink,less_3_sec,mild_pain,normal,slight,slight,none,,,other,39,6.2,clear,4.9,1,no,2208,0,0,yes
916,no,adult,535004,39.2,48,12,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,,,,,normal,,37,80,,,1,no,0,0,0,no
917,yes,adult,530529,36.8,48,16,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,none,none,,absent,distend_large,48,7,,,1,yes,2111,0,0,no
918,no,adult,535410,38.6,60,14,cool,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,none,significant,none,,decreased,other,52,79,clear,2,0,yes,2206,0,0,no
919,no,adult,529104,39.5,52,30,cold,normal,normal_pink,less_3_sec,mild_pain,hypermotile,,none,,,decreased,,39,6.5,,,1,no,0,0,0,no
920,yes,young,533313,39.6,62,28,normal,reduced,normal_pink,less_3_sec,alert,hypomotile,none,none,none,,,,37,62,serosanguious,,1,no,0,0,0,no
921,no,adult,5291517,37.2,42,40,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,6.5,decreased,distend_small,46,7.7,clear,,1,yes,5672,0,0,no
922,no,adult,528472,38.2,66,26,cool,normal,pale_cyanotic,less_3_sec,mild_pain,absent,slight,slight,less_1_liter,2,normal,distend_small,43,7.6,cloudy,1.5,0,yes,2982,0,0,yes
923,yes,adult,530030,36.9,,,warm,,pale_cyanotic,,severe_pain,hypomotile,severe,slight,none,,absent,other,40,7.7,,,0,no,2275,0,0,no
924,yes,adult,527928,36.8,39,30,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,severe,slight,none,,absent,distend_large,37,6.9,serosanguious,3.8,1,yes,5298,0,0,yes
925,no,adult,5297918,38.5,62,36,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,significant,none,7,absent,,47,61,clear,1,1,yes,0,0,0,no
926,no,adult,529989,37.6,48,22,normal,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,none,none,none,,absent,distend_large,34,7,,,1,yes,28085,0,0,no
927,yes,young,5294482,38.1,141,38,cool,reduced,bright_pink,less_3_sec,alert,hypomotile,slight,none,more_1_liter,7,absent,normal,59,6.7,serosanguious,1,1,yes,2206,0,0,yes
928,yes,adult,535146,36.7,50,10,,,,less_3_sec,severe_pain,absent,moderate,slight,none,,absent,distend_large,33,65,,,1,yes,2208,0,0,no
929,yes,adult,534074,38.4,42,16,cool,normal,normal_pink,less_3_sec,alert,hypermotile,,none,,2,normal,,37,6,clear,3.3,1,no,0,0,0,yes
930,yes,adult,526808,,56,,,absent,,less_3_sec,,,,,,,,,,,,,1,yes,0,0,0,no
931,no,adult,529168,37.1,40,16,normal,normal,bright_pink,less_3_sec,depressed,hypermotile,slight,slight,none,,normal,firm,37,7.5,,,1,no,0,0,0,no
932,yes,young,534633,38.2,52,40,,,,,,,,,,,,,,,,,1,no,0,0,0,no
933,yes,adult,530553,,46,80,cold,normal,normal_pink,less_3_sec,,normal,slight,slight,,,,,,,,,1,no,0,0,0,yes
934,yes,adult,5293928,38.5,130,,cold,,pale_pink,less_3_sec,extreme_pain,absent,none,,none,,normal,distend_small,35,78.9,,,1,yes,23393,0,0,no
935,yes,adult,528252,37,44,16,normal,normal,pale_pink,less_3_sec,mild_pain,absent,slight,slight,none,,absent,distend_small,31.3,4.8,,,0,no,3268,0,0,yes
936,no,adult,534668,37.7,48,32,,normal,,less_3_sec,severe_pain,hypermotile,,,,,,,40,60,,,1,no,0,0,0,no
937,no,adult,535255,,38,20,normal,reduced,bright_red,more_3_sec,alert,hypomotile,moderate,significant,less_1_liter,5.5,absent,normal,43,62,,,1,yes,1511,0,0,no
938,no,adult,5291128,38.8,48,14,cool,normal,bright_pink,less_3_sec,depressed,hypomotile,moderate,none,none,5,absent,distend_small,59,5,,,1,no,3111,0,0,no
939,yes,adult,5293461,,104,74,cool,reduced,pale_pink,more_3_sec,extreme_pain,absent,severe,,,,,firm,57,8.5,,,0,yes,2162,0,0,no
940,no,young,529935,,62,40,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,2,normal,,35,5.1,clear,,1,yes,5231,0,0,no
941,no,adult,528947,37.8,48,16,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,none,none,,decreased,firm,38,6.4,clear,3.6,1,yes,2206,0,0,yes
942,no,adult,528176,38.5,144,20,cold,reduced,pale_pink,less_3_sec,mild_pain,absent,none,slight,more_1_liter,,absent,distend_small,44,81,clear,2,0,yes,2226,0,0,no
943,no,adult,529722,,80,,cool,reduced,pale_pink,more_3_sec,extreme_pain,hypomotile,moderate,significant,less_1_liter,,decreased,distend_large,43,5.9,,,0,yes,7291,0,0,no
944,yes,adult,533886,39.7,40,12,cool,,normal_pink,less_3_sec,depressed,hypomotile,none,,,,normal,distend_large,35,5.1,,,1,no,0,0,0,no
945,yes,adult,533886,38.3,40,36,cold,reduced,normal_pink,less_3_sec,alert,absent,,none,less_1_liter,,decreased,firm,42,58,cloudy,2,1,yes,4121,0,0,no
946,yes,adult,530555,38.8,40,16,cold,,normal_pink,less_3_sec,depressed,,,,,,,,32,7.9,,,1,no,3111,0,0,yes
947,yes,adult,530402,36.5,70,22,cool,,bright_pink,more_3_sec,,,,,,,decreased,normal,,6.5,clear,3,0,yes,2111,0,0,yes
948,no,adult,534995,37.7,70,12,cool,normal,bright_red,less_3_sec,mild_pain,absent,slight,slight,less_1_liter,7,normal,normal,34,6.5,cloudy,3,1,no,3111,0,0,yes
949,no,adult,534551,37.1,80,20,cool,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,,,,,,47,61,cloudy,2,0,no,28802,0,0,no
950,no,adult,530356,38.3,48,16,normal,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,none,none,,,,44,7.6,,,1,no,5118,0,0,no
951,yes,young,528510,38.5,39,,,,,,,,,,,,,,44,6.1,,,1,yes,2208,0,0,no
952,yes,adult,529669,38.2,40,,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,,,decreased,distend_large,31,7.3,clear,,1,no,0,0,0,no
953,no,adult,528043,36.9,39,,warm,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,,absent,distend_large,,8.6,cloudy,2.6,0,yes,2115,0,0,no
954,no,adult,528411,37.5,64,22,,,,less_3_sec,severe_pain,,,,,,,distend_large,31.9,,,,0,no,3205,0,0,no
955,yes,adult,528139,38.7,70,35,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,none,none,,decreased,normal,46,5.9,,,1,no,3205,0,0,no
956,yes,adult,535320,36.7,108,,warm,absent,,less_3_sec,,,severe,,,,,,31.1,,,,1,no,3111,0,0,no
957,yes,adult,535178,,80,30,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,none,none,,,,55,6.7,,,1,yes,3205,0,0,no
958,no,adult,528773,,143,,normal,_RARE_,pale_pink,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,,absent,distend_large,41,7.6,,,1,yes,1109,0,0,yes
959,yes,adult,535282,38.8,44,16,normal,normal,normal_pink,less_3_sec,alert,hypermotile,slight,none,none,,normal,,35,5,,,1,no,0,0,0,yes
960,yes,adult,534118,38.3,40,40,,normal,,less_3_sec,depressed,hypermotile,none,,,,,,,65,cloudy,2,1,yes,2208,0,0,no
961,yes,adult,530331,38.2,39,36,cool,reduced,normal_pink,less_3_sec,severe_pain,absent,slight,none,more_1_liter,,absent,distend_large,49,6.5,cloudy,5.6,0,yes,2311,0,0,yes
962,yes,adult,530483,37.8,48,20,,,,less_3_sec,,,,,,,,,,,,,1,yes,2123,0,0,no
963,yes,adult,534130,38.3,48,12,cool,reduced,,,,,,significant,,,,,41,81,,,1,no,2129,0,0,no
964,no,adult,535413,37.8,40,12,normal,reduced,normal_pink,less_3_sec,alert,hypermotile,none,,,,decreased,firm,47,8.9,,,1,no,0,0,0,no
965,yes,adult,529576,37.2,40,16,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,slight,slight,less_1_liter,,,distend_small,35,7.7,,,1,yes,4124,0,0,no
966,yes,adult,530481,39.1,116,20,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,3.5,absent,distend_large,47,7.2,serosanguious,1,1,yes,3207,0,0,no
967,yes,adult,534108,,,,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,severe,,,,absent,distend_large,70,65,serosanguious,2,0,yes,4205,0,0,no
968,yes,adult,533878,,80,11,warm,reduced,bright_pink,less_3_sec,severe_pain,hypomotile,moderate,,more_1_liter,6,,,47,5.2,,,0,yes,31090,0,0,no
969,yes,adult,534242,36.5,138,40,cool,,bright_pink,more_3_sec,severe_pain,hypomotile,slight,,,,absent,distend_small,35,60,,,0,yes,3031,0,0,no
970,no,adult,527565,,,,warm,reduced,bright_red,more_3_sec,extreme_pain,absent,slight,significant,less_1_liter,,,distend_small,55,5.2,,,0,yes,4205,0,0,no
971,no,adult,5281142,38.8,120,30,normal,reduced,pale_pink,,mild_pain,hypomotile,slight,,none,,,,37,6.6,,,0,no,4146,0,0,no
972,yes,adult,534280,36.6,39,30,cool,reduced,pale_pink,more_3_sec,extreme_pain,absent,severe,,,,absent,distend_large,57,5.3,,,1,yes,3206,0,0,no
973,no,adult,529385,,76,12,cool,normal,dark_cyanotic,more_3_sec,severe_pain,absent,moderate,,,,absent,distend_large,50,7.9,,,0,yes,2111,0,0,no
974,yes,adult,534450,38.5,40,12,cold,normal,,less_3_sec,depressed,absent,slight,slight,none,,decreased,firm,50,65,clear,6,0,no,0,0,0,no
975,yes,adult,529491,38.5,40,18,cool,normal,pale_pink,less_3_sec,,normal,none,,none,,,other,48,7.7,,,1,no,0,0,0,no
976,yes,adult,528160,37.8,74,32,normal,normal,pale_pink,less_3_sec,depressed,hypomotile,,slight,,,,,44,8,clear,,0,no,4535,0,0,no
977,yes,adult,530293,36.8,40,24,cool,,,more_3_sec,,,,,,,,,38,54.5,,,1,yes,3205,0,0,no
978,no,young,528895,,,32,cool,_RARE_,dark_cyanotic,more_3_sec,severe_pain,hypomotile,none,,,,decreased,distend_small,54,5,cloudy,,1,yes,4237,0,0,yes
979,yes,adult,534768,37.7,98,12,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,more_1_liter,,absent,other,71,7.5,serosanguious,6,0,yes,2543,2007,0,yes
980,yes,adult,528706,37.4,68,16,,reduced,,,,,,significant,none,,,normal,40,6.4,,,1,yes,2208,0,0,yes
981,no,adult,529701,38.7,134,46,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,decreased,firm,37,6.2,clear,,1,yes,5092,0,0,yes
982,no,adult,529696,36.6,42,30,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,,,,,,,45,6.5,,,1,no,0,0,0,no
983,yes,adult,528768,38.2,59,10,cold,normal,normal_pink,less_3_sec,mild_pain,normal,none,slight,none,,,distend_large,33,61,,,1,yes,3111,0,0,no
984,yes,adult,529154,38,138,60,warm,reduced,normal_pink,more_3_sec,alert,normal,moderate,none,less_1_liter,6.5,decreased,distend_small,48,7.6,,,1,yes,23495,0,0,no
985,yes,adult,529771,37.2,48,31,normal,normal,,less_3_sec,alert,hypermotile,slight,none,,,,other,49,7.6,,,1,no,0,0,0,no
986,yes,adult,5298396,36.7,70,,,,,more_3_sec,extreme_pain,,,,,,,,63,5.4,,,0,yes,2111,0,0,no
987,yes,adult,528802,37.9,44,34,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,,,,distend_large,48,7.2,,,1,no,2136,0,0,no
988,yes,adult,533406,36.6,80,10,,,,less_3_sec,,,,,,,,,31,56,,,1,no,0,0,0,no
989,yes,adult,528616,39,98,22,warm,normal,normal_pink,less_3_sec,depressed,normal,none,slight,none,,normal,distend_large,44,7.1,cloudy,4.6,1,yes,5879,0,0,yes
990,no,young,530493,38.3,62,48,cold,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,,less_1_liter,,absent,,61,8.6,cloudy,2.3,0,yes,11650,0,0,yes
991,yes,adult,530247,37.8,48,42,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,slight,none,more_1_liter,,,,34,6.5,serosanguious,,1,yes,7351,0,0,no
992,no,adult,531852,36.7,,,cool,,dark_cyanotic,more_3_sec,severe_pain,absent,severe,slight,less_1_liter,,absent,distend_large,52,8.7,,,0,yes,3206,0,0,no
993,yes,adult,529902,38.3,80,12,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,none,,normal,distend_small,47,6.5,,,1,no,3111,0,0,yes
994,yes,adult,530226,39,,20,warm,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,none,,absent,distend_large,63,5.7,,,0,yes,3206,0,0,no
995,no,adult,530298,,78,12,,,pale_cyanotic,less_3_sec,depressed,hypomotile,slight,none,none,,absent,other,37,5,cloudy,1.7,1,yes,2208,0,0,yes
996,no,adult,534775,38.6,48,10,warm,normal,normal_pink,less_3_sec,mild_pain,normal,slight,slight,more_1_liter,,decreased,other,39,7.2,,,1,yes,3111,0,0,yes
997,yes,adult,534028,,68,46,,,,,,,,,,,,,31.2,5.8,,,1,no,3111,0,0,no
998,yes,adult,529118,38.5,46,16,,,,,,normal,,slight,,,normal,other,41,6.4,,,1,no,0,0,0,no
999,yes,adult,530057,,60,34,warm,,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,,increased,normal,43,7,serosanguious,6,1,yes,2207,0,0,yes
